sheet_code,originator,transect_ID,NCDOT_transect,sample_ID,sample_date,year,season,ghost_crabs,sm_mole_crabs,md_mole_crabs,lg_mole_crabs,coquina_clams,amphipods,worms
apr2017_C8_B1_CSI,CSI,C08,,B1,2017/04/27 00:00:00,2017,spring,1,0,0,0,0,0,0
apr2017_C8_B2_CSI,CSI,C08,,B2,2017/04/27 00:00:00,2017,spring,0,0,0,0,0,0,0
apr2017_C8_B3_CSI,CSI,C08,,B3,2017/04/27 00:00:00,2017,spring,1,0,0,0,0,0,0
apr2017_C9_B1_CSI,CSI,C09,,B1,2017/04/27 00:00:00,2017,spring,0,0,0,0,0,0,0
apr2017_C9_B2_CSI,CSI,C09,,B2,2017/04/27 00:00:00,2017,spring,0,1,1,0,0,0,0
apr2017_C9_B3_CSI,CSI,C09,,B3,2017/04/27 00:00:00,2017,spring,1,0,0,0,0,0,0
apr2017_C10_B1_CSI,CSI,C10,,B1,2017/04/27 00:00:00,2017,spring,1,0,0,0,0,0,0
apr2017_C10_B2_CSI,CSI,C10,,B2,2017/04/27 00:00:00,2017,spring,0,0,0,0,0,0,0
apr2017_C10_B3_CSI,CSI,C10,,B3,2017/04/27 00:00:00,2017,spring,2,0,0,0,0,0,0
apr2017_C11_B1_CSI,CSI,C11,,B1,2017/04/27 00:00:00,2017,spring,0,0,1,0,0,0,0
apr2017_C11_B2_CSI,CSI,C11,,B2,2017/04/27 00:00:00,2017,spring,0,1,0,0,0,0,0
apr2017_C11_B3_CSI,CSI,C11,,B3,2017/04/27 00:00:00,2017,spring,0,0,0,0,0,0,0
apr2017_T1_B1_CSI,CSI,T01,,B1,2017/04/27 00:00:00,2017,spring,0,0,0,0,0,0,0
apr2017_T1_B2_CSI,CSI,T01,,B2,2017/04/27 00:00:00,2017,spring,0,0,1,0,0,0,0
apr2017_T1_B3_CSI,CSI,T01,,B3,2017/04/27 00:00:00,2017,spring,3,2,0,0,0,0,0
apr2017_T2_B1_CSI,CSI,T02,,B1,2017/04/27 00:00:00,2017,spring,0,0,0,0,0,0,0
apr2017_T2_B2_CSI,CSI,T02,,B2,2017/04/27 00:00:00,2017,spring,1,0,0,0,0,0,1
apr2017_T2_B3_CSI,CSI,T02,,B3,2017/04/27 00:00:00,2017,spring,0,0,0,0,0,0,0
apr2017_T3_B1_CSI,CSI,T03,,B1,2017/04/27 00:00:00,2017,spring,1,0,0,0,0,0,0
apr2017_T3_B2_CSI,CSI,T03,,B2,2017/04/27 00:00:00,2017,spring,2,0,0,0,0,0,0
apr2017_T3_B3_CSI,CSI,T03,,B3,2017/04/27 00:00:00,2017,spring,0,0,0,0,0,0,0
apr2017_T4_B1_CSI,CSI,T04,,B1,2017/04/27 00:00:00,2017,spring,1,0,0,0,0,0,0
apr2017_T4_B2_CSI,CSI,T04,,B2,2017/04/27 00:00:00,2017,spring,0,0,0,0,0,0,0
apr2017_T4_B3_CSI,CSI,T04,,B3,2017/04/27 00:00:00,2017,spring,2,0,0,0,0,0,0
apr2017_T5_B1_CSI,CSI,T05,,B1,2017/04/27 00:00:00,2017,spring,0,0,0,0,0,0,0
apr2017_T5_B2_CSI,CSI,T05,,B2,2017/04/27 00:00:00,2017,spring,0,0,0,0,0,0,0
apr2017_T5_B3_CSI,CSI,T05,,B3,2017/04/27 00:00:00,2017,spring,1,0,0,0,0,0,0
apr2017_T6_B1_CSI,CSI,T06,,B1,2017/04/27 00:00:00,2017,spring,0,0,0,0,0,0,0
apr2017_T6_B2_CSI,CSI,T06,,B2,2017/04/27 00:00:00,2017,spring,0,0,0,0,0,0,0
apr2017_T6_B3_CSI,CSI,T06,,B3,2017/04/27 00:00:00,2017,spring,1,0,0,0,0,0,0
apr2017_T7_B1_CSI,CSI,T07,,B1,2017/04/27 00:00:00,2017,spring,1,0,0,0,0,0,0
apr2017_T7_B2_CSI,CSI,T07,,B2,2017/04/27 00:00:00,2017,spring,2,0,0,0,0,0,0
apr2017_T7_B3_CSI,CSI,T07,,B3,2017/04/27 00:00:00,2017,spring,0,1,0,0,0,0,0
apr2017_T8_B1_CSI,CSI,T08,,B1,2017/04/27 00:00:00,2017,spring,2,0,0,0,0,0,0
apr2017_T8_B2_CSI,CSI,T08,,B2,2017/04/27 00:00:00,2017,spring,0,0,0,0,0,0,0
apr2017_T8_B3_CSI,CSI,T08,,B3,2017/04/27 00:00:00,2017,spring,0,0,0,0,0,0,0
apr2017_T9_B1_CSI,CSI,T09,,B1,2017/04/27 00:00:00,2017,spring,1,0,0,0,0,0,0
apr2017_T9_B2_CSI,CSI,T09,,B2,2017/04/27 00:00:00,2017,spring,4,0,0,0,0,0,0
apr2017_T9_B3_CSI,CSI,T09,,B3,2017/04/27 00:00:00,2017,spring,1,0,0,0,0,0,0
apr2017_T10_B1_CSI,CSI,T10,,B1,2017/04/27 00:00:00,2017,spring,0,0,0,0,0,0,0
apr2017_T10_B2_CSI,CSI,T10,,B2,2017/04/27 00:00:00,2017,spring,0,0,0,0,0,0,0
apr2017_T10_B3_CSI,CSI,T10,,B3,2017/04/27 00:00:00,2017,spring,0,0,0,0,0,0,0
apr2017_T11_B1_CSI,CSI,T11,,B1,2017/04/27 00:00:00,2017,spring,1,0,0,0,0,0,0
apr2017_T11_B2_CSI,CSI,T11,,B2,2017/04/27 00:00:00,2017,spring,2,0,0,0,0,0,0
apr2017_T11_B3_CSI,CSI,T11,,B3,2017/04/27 00:00:00,2017,spring,1,0,0,0,0,0,0
apr2017_T12_B1_CSI,CSI,T12,,B1,2017/04/27 00:00:00,2017,spring,0,0,0,0,0,0,0
apr2017_T12_B2_CSI,CSI,T12,,B2,2017/04/27 00:00:00,2017,spring,0,0,0,0,0,0,0
apr2017_T12_B3_CSI,CSI,T12,,B3,2017/04/27 00:00:00,2017,spring,0,0,0,0,0,0,0
apr2017_T13_B1_CSI,CSI,T13,,B1,2017/04/27 00:00:00,2017,spring,1,0,0,0,0,0,0
apr2017_T13_B2_CSI,CSI,T13,,B2,2017/04/27 00:00:00,2017,spring,1,0,0,0,0,0,0
apr2017_T13_B3_CSI,CSI,T13,,B3,2017/04/27 00:00:00,2017,spring,1,0,0,0,0,0,0
apr2017_T14_B1_CSI,CSI,T14,,B1,2017/04/27 00:00:00,2017,spring,1,0,0,0,0,0,0
apr2017_T14_B2_CSI,CSI,T14,,B2,2017/04/27 00:00:00,2017,spring,1,0,0,0,0,0,0
apr2017_T14_B3_CSI,CSI,T14,,B3,2017/04/27 00:00:00,2017,spring,1,0,0,0,0,0,0
apr2017_T15_B1_CSI,CSI,T15,,B1,2017/04/27 00:00:00,2017,spring,2,0,0,0,0,0,0
apr2017_T15_B2_CSI,CSI,T15,,B2,2017/04/27 00:00:00,2017,spring,0,0,0,0,0,0,0
apr2017_T15_B3_CSI,CSI,T15,,B3,2017/04/27 00:00:00,2017,spring,3,0,0,1,0,0,0
apr2017_T16_B1_CSI,CSI,T16,,B1,2017/04/27 00:00:00,2017,spring,0,0,0,0,0,0,0
apr2017_T16_B2_CSI,CSI,T16,,B2,2017/04/27 00:00:00,2017,spring,0,0,0,0,0,0,0
apr2017_T16_B3_CSI,CSI,T16,,B3,2017/04/27 00:00:00,2017,spring,0,0,0,0,0,0,0
aug2017_C1_B1_CSI,CSI,C01,,B1,2017/08/04 00:00:00,2017,summer,0,7,4,1,0,0,0
aug2017_C1_B2_CSI,CSI,C01,,B2,2017/08/04 00:00:00,2017,summer,0,3,2,0,0,0,0
aug2017_C1_B3_CSI,CSI,C01,,B3,2017/08/04 00:00:00,2017,summer,0,7,8,2,3,0,0
aug2017_C2_B1_CSI,CSI,C02,,B1,2017/08/04 00:00:00,2017,summer,1,15,4,1,3,0,0
aug2017_C2_B2_CSI,CSI,C02,,B2,2017/08/04 00:00:00,2017,summer,1,5,1,0,1,0,0
aug2017_C2_B3_CSI,CSI,C02,,B3,2017/08/04 00:00:00,2017,summer,1,5,9,0,1,0,0
aug2017_C3_B1_CSI,CSI,C03,,B1,2017/08/04 00:00:00,2017,summer,0,11,3,1,0,0,1
aug2017_C3_B2_CSI,CSI,C03,,B2,2017/08/04 00:00:00,2017,summer,3,3,7,0,0,0,0
aug2017_C3_B3_CSI,CSI,C03,,B3,2017/08/04 00:00:00,2017,summer,4,15,4,1,0,0,0
aug2017_C4_B1_CSI,CSI,C04,,B1,2017/08/04 00:00:00,2017,summer,1,20,15,2,0,0,0
aug2017_C4_B2_CSI,CSI,C04,,B2,2017/08/04 00:00:00,2017,summer,1,15,10,0,2,1,0
aug2017_C4_B3_CSI,CSI,C04,,B3,2017/08/04 00:00:00,2017,summer,1,21,10,4,0,0,0
aug2017_C5_B1_CSI,CSI,C05,,B1,2017/08/04 00:00:00,2017,summer,2,4,3,0,0,0,0
aug2017_C5_B2_CSI,CSI,C05,,B2,2017/08/04 00:00:00,2017,summer,3,42,13,0,0,0,0
aug2017_C5_B3_CSI,CSI,C05,,B3,2017/08/04 00:00:00,2017,summer,0,3,3,0,1,0,0
aug2017_C6_B1_CSI,CSI,C06,,B1,2017/08/04 00:00:00,2017,summer,2,9,6,5,1,0,0
aug2017_C6_B2_CSI,CSI,C06,,B2,2017/08/04 00:00:00,2017,summer,3,16,3,1,1,0,0
aug2017_C6_B3_CSI,CSI,C06,,B3,2017/08/04 00:00:00,2017,summer,0,4,0,0,0,0,0
aug2017_C7_B1_CSI,CSI,C07,,B1,2017/08/04 00:00:00,2017,summer,0,12,1,0,4,0,1
aug2017_C7_B2_CSI,CSI,C07,,B2,2017/08/04 00:00:00,2017,summer,0,22,3,0,0,0,1
aug2017_C7_B3_CSI,CSI,C07,,B3,2017/08/04 00:00:00,2017,summer,0,7,0,0,0,0,0
aug2017_C8_B1_CSI,CSI,C08,,B1,2017/08/04 00:00:00,2017,summer,0,4,0,0,7,0,0
aug2017_C8_B2_CSI,CSI,C08,,B2,2017/08/04 00:00:00,2017,summer,2,3,2,0,0,0,0
aug2017_C8_B3_CSI,CSI,C08,,B3,2017/08/04 00:00:00,2017,summer,0,17,0,0,0,0,0
aug2017_C9_B1_CSI,CSI,C09,,B1,2017/08/04 00:00:00,2017,summer,0,2,2,0,2,0,0
aug2017_C9_B2_CSI,CSI,C09,,B2,2017/08/04 00:00:00,2017,summer,0,1,2,0,0,0,0
aug2017_C9_B3_CSI,CSI,C09,,B3,2017/08/04 00:00:00,2017,summer,0,1,0,0,0,0,0
aug2017_C10_B1_CSI,CSI,C10,,B1,2017/08/04 00:00:00,2017,summer,2,2,4,1,0,0,0
aug2017_C10_B2_CSI,CSI,C10,,B2,2017/08/04 00:00:00,2017,summer,0,3,1,0,1,0,0
aug2017_C10_B3_CSI,CSI,C10,,B3,2017/08/04 00:00:00,2017,summer,0,1,0,0,0,0,1
aug2017_C11_B1_CSI,CSI,C11,,B1,2017/08/04 00:00:00,2017,summer,0,6,8,2,0,0,0
aug2017_C11_B2_CSI,CSI,C11,,B2,2017/08/04 00:00:00,2017,summer,0,1,2,0,0,0,0
aug2017_C11_B3_CSI,CSI,C11,,B3,2017/08/04 00:00:00,2017,summer,0,1,0,0,0,0,0
aug2017_T1_B1_CSI,CSI,T01,,B1,2017/08/04 00:00:00,2017,summer,0,9,4,3,2,0,0
aug2017_T1_B2_CSI,CSI,T01,,B2,2017/08/04 00:00:00,2017,summer,1,8,2,0,1,0,0
aug2017_T1_B3_CSI,CSI,T01,,B3,2017/08/04 00:00:00,2017,summer,3,21,4,4,1,0,0
aug2017_T2_B1_CSI,CSI,T02,,B1,2017/08/04 00:00:00,2017,summer,0,16,5,0,0,0,0
aug2017_T2_B2_CSI,CSI,T02,,B2,2017/08/04 00:00:00,2017,summer,1,3,2,4,1,0,0
aug2017_T2_B3_CSI,CSI,T02,,B3,2017/08/04 00:00:00,2017,summer,2,17,11,0,0,0,0
aug2017_T3_B1_CSI,CSI,T03,,B1,2017/08/04 00:00:00,2017,summer,0,2,3,0,3,0,0
aug2017_T3_B2_CSI,CSI,T03,,B2,2017/08/04 00:00:00,2017,summer,2,0,0,0,0,0,0
aug2017_T3_B3_CSI,CSI,T03,,B3,2017/08/04 00:00:00,2017,summer,3,5,11,5,1,0,0
aug2017_T4_B1_CSI,CSI,T04,,B1,2017/08/04 00:00:00,2017,summer,0,20,2,2,0,0,0
aug2017_T4_B2_CSI,CSI,T04,,B2,2017/08/04 00:00:00,2017,summer,0,8,8,2,0,0,0
aug2017_T4_B3_CSI,CSI,T04,,B3,2017/08/04 00:00:00,2017,summer,0,4,4,0,0,0,0
aug2017_T5_B1_CSI,CSI,T05,,B1,2017/08/04 00:00:00,2017,summer,0,3,2,2,0,0,0
aug2017_T5_B2_CSI,CSI,T05,,B2,2017/08/04 00:00:00,2017,summer,0,81,40,1,0,0,0
aug2017_T5_B3_CSI,CSI,T05,,B3,2017/08/04 00:00:00,2017,summer,2,6,5,1,0,0,0
aug2017_T6_B1_CSI,CSI,T06,,B1,2017/08/04 00:00:00,2017,summer,0,62,21,1,0,0,0
aug2017_T6_B2_CSI,CSI,T06,,B2,2017/08/04 00:00:00,2017,summer,0,7,3,1,0,0,0
aug2017_T6_B3_CSI,CSI,T06,,B3,2017/08/04 00:00:00,2017,summer,0,27,1,1,0,0,0
aug2017_T7_B1_CSI,CSI,T07,,B1,2017/08/04 00:00:00,2017,summer,0,2,0,0,4,0,0
aug2017_T7_B2_CSI,CSI,T07,,B2,2017/08/04 00:00:00,2017,summer,1,9,1,0,0,0,0
aug2017_T7_B3_CSI,CSI,T07,,B3,2017/08/04 00:00:00,2017,summer,1,4,0,0,1,0,0
aug2017_T8_B1_CSI,CSI,T08,,B1,2017/08/04 00:00:00,2017,summer,0,3,2,0,2,0,0
aug2017_T8_B2_CSI,CSI,T08,,B2,2017/08/04 00:00:00,2017,summer,1,2,2,2,0,0,0
aug2017_T8_B3_CSI,CSI,T08,,B3,2017/08/04 00:00:00,2017,summer,3,0,0,1,1,0,1
aug2017_T9_B1_CSI,CSI,T09,,B1,2017/08/04 00:00:00,2017,summer,0,18,7,0,1,0,0
aug2017_T9_B2_CSI,CSI,T09,,B2,2017/08/04 00:00:00,2017,summer,0,29,5,9,1,0,0
aug2017_T9_B3_CSI,CSI,T09,,B3,2017/08/04 00:00:00,2017,summer,5,31,5,0,3,0,0
aug2017_T10_B1_CSI,CSI,T10,,B1,2017/08/04 00:00:00,2017,summer,2,0,0,0,1,0,0
aug2017_T10_B2_CSI,CSI,T10,,B2,2017/08/04 00:00:00,2017,summer,1,2,1,1,0,0,0
aug2017_T10_B3_CSI,CSI,T10,,B3,2017/08/04 00:00:00,2017,summer,2,0,2,0,0,0,0
aug2017_T11_B1_CSI,CSI,T11,,B1,2017/08/04 00:00:00,2017,summer,0,0,0,0,1,0,0
aug2017_T11_B2_CSI,CSI,T11,,B2,2017/08/04 00:00:00,2017,summer,0,0,0,0,1,0,0
aug2017_T11_B3_CSI,CSI,T11,,B3,2017/08/04 00:00:00,2017,summer,0,2,0,0,0,1,0
aug2017_T12_B1_CSI,CSI,T12,,B1,2017/08/04 00:00:00,2017,summer,0,8,3,0,0,0,0
aug2017_T12_B2_CSI,CSI,T12,,B2,2017/08/04 00:00:00,2017,summer,2,5,12,0,1,0,0
aug2017_T12_B3_CSI,CSI,T12,,B3,2017/08/04 00:00:00,2017,summer,1,12,4,1,0,0,0
aug2017_T13_B1_CSI,CSI,T13,,B1,2017/08/04 00:00:00,2017,summer,0,4,1,0,0,1,0
aug2017_T13_B2_CSI,CSI,T13,,B2,2017/08/04 00:00:00,2017,summer,0,0,1,1,3,0,0
aug2017_T13_B3_CSI,CSI,T13,,B3,2017/08/04 00:00:00,2017,summer,2,6,1,0,0,0,0
aug2017_T14_B1_CSI,CSI,T14,,B1,2017/08/04 00:00:00,2017,summer,0,28,10,0,5,0,0
aug2017_T14_B2_CSI,CSI,T14,,B2,2017/08/04 00:00:00,2017,summer,0,11,1,0,1,0,0
aug2017_T14_B3_CSI,CSI,T14,,B3,2017/08/04 00:00:00,2017,summer,0,3,0,3,1,0,0
aug2017_T15_B1_CSI,CSI,T15,,B1,2017/08/04 00:00:00,2017,summer,0,7,1,0,1,0,0
aug2017_T15_B2_CSI,CSI,T15,,B2,2017/08/04 00:00:00,2017,summer,1,2,0,0,2,0,0
aug2017_T15_B3_CSI,CSI,T15,,B3,2017/08/04 00:00:00,2017,summer,0,0,2,0,3,0,0
aug2017_T16_B1_CSI,CSI,T16,,B1,2017/08/04 00:00:00,2017,summer,0,3,0,0,2,0,0
aug2017_T16_B2_CSI,CSI,T16,,B2,2017/08/04 00:00:00,2017,summer,0,49,5,1,10,0,0
aug2017_T16_B3_CSI,CSI,T16,,B3,2017/08/04 00:00:00,2017,summer,0,10,1,2,5,0,0
oct2017_C11,NCDOT,C11,NT59,B1,2017/10/24 00:00:00,2017,autumn,2,3,0,0,1,0,0
oct2017_C09,NCDOT,C09,NT60,B1,2017/10/24 00:00:00,2017,autumn,0,3,2,0,2,0,0
oct2017_C07,NCDOT,C07,NT61,B1,2017/10/24 00:00:00,2017,autumn,3,2,25,6,0,0,0
oct2017_C05,NCDOT,C05,NT62,B1,2017/10/24 00:00:00,2017,autumn,0,1,0,0,0,0,0
oct2017_C03,NCDOT,C03,NT63,B1,2017/10/24 00:00:00,2017,autumn,0,6,1,0,0,0,0
oct2017_C01,NCDOT,C01,NT64,B1,2017/10/24 00:00:00,2017,autumn,1,3,7,0,0,0,0
oct2017_T03,NCDOT,T03,NT67,B1,2017/10/24 00:00:00,2017,autumn,1,5,10,8,0,0,0
oct2017_T05,NCDOT,T05,NT68,B1,2017/10/24 00:00:00,2017,autumn,2,6,4,22,0,0,0
oct2017_T07,NCDOT,T07,NT69,B1,2017/10/24 00:00:00,2017,autumn,0,37,21,1,1,0,0
oct2017_T09,NCDOT,T09,NT70,B1,2017/10/24 00:00:00,2017,autumn,0,19,9,1,0,0,0
oct2017_T11,NCDOT,T11,NT71,B1,2017/10/24 00:00:00,2017,autumn,0,4,6,1,0,0,0
oct2017_T13,NCDOT,T13,NT72,B1,2017/10/24 00:00:00,2017,autumn,1,17,17,0,0,1,0
oct2017_T15,NCDOT,T15,NT73,B1,2017/10/24 00:00:00,2017,autumn,0,11,4,4,0,0,0
oct2017_T16,NCDOT,T16,NT74,B1,2017/10/24 00:00:00,2017,autumn,1,5,0,2,0,0,0
jan2018_C11,NCDOT,C11,NT59,B1,2018/01/23 00:00:00,2018,winter,0,0,0,0,0,0,0
jan2018_C09,NCDOT,C09,NT60,B1,2018/01/23 00:00:00,2018,winter,0,0,0,0,0,0,0
jan2018_C07,NCDOT,C07,NT61,B1,2018/01/23 00:00:00,2018,winter,0,0,0,0,0,0,0
jan2018_C05,NCDOT,C05,NT62,B1,2018/01/23 00:00:00,2018,winter,0,0,0,0,0,0,0
jan2018_C03,NCDOT,C03,NT63,B1,2018/01/23 00:00:00,2018,winter,0,0,0,0,0,0,0
jan2018_C01,NCDOT,C01,NT64,B1,2018/01/23 00:00:00,2018,winter,0,0,0,0,0,0,0
jan2018_T03,NCDOT,T03,NT67,B1,2018/01/23 00:00:00,2018,winter,0,0,0,0,0,0,0
jan2018_T05,NCDOT,T05,NT68,B1,2018/01/23 00:00:00,2018,winter,0,0,0,0,0,0,0
jan2018_T07,NCDOT,T07,NT69,B1,2018/01/23 00:00:00,2018,winter,0,0,0,0,0,0,0
jan2018_T09,NCDOT,T09,NT70,B1,2018/01/23 00:00:00,2018,winter,0,0,0,0,0,0,0
jan2018_T11,NCDOT,T11,NT71,B1,2018/01/23 00:00:00,2018,winter,0,0,0,0,0,0,0
jan2018_T13,NCDOT,T13,NT72,B1,2018/01/23 00:00:00,2018,winter,0,0,0,0,0,0,0
jan2018_T15,NCDOT,T15,NT73,B1,2018/01/23 00:00:00,2018,winter,0,0,0,0,0,0,0
jan2018_T16,NCDOT,T16,NT74,B1,2018/01/23 00:00:00,2018,winter,0,0,0,0,0,0,0
apr2018_C11,NCDOT,C11,NT59,B1,2018/04/17 00:00:00,2018,winter,0,0,0,0,0,0,0
apr2018_C09,NCDOT,C09,NT60,B1,2018/04/17 00:00:00,2018,winter,0,0,1,0,0,0,0
apr2018_C07,NCDOT,C07,NT61,B1,2018/04/17 00:00:00,2018,winter,0,0,0,1,0,1,0
apr2018_C05,NCDOT,C05,NT62,B1,2018/04/17 00:00:00,2018,winter,0,0,0,0,0,0,0
apr2018_C03,NCDOT,C03,NT63,B1,2018/04/17 00:00:00,2018,winter,1,0,0,0,0,0,0
apr2018_C01,NCDOT,C01,NT64,B1,2018/04/17 00:00:00,2018,winter,0,3,2,2,0,0,0
apr2018_T03,NCDOT,T03,NT67,B1,2018/04/17 00:00:00,2018,winter,0,0,4,0,0,0,0
apr2018_T05,NCDOT,T05,NT68,B1,2018/04/17 00:00:00,2018,winter,0,1,1,0,0,0,0
apr2018_T07,NCDOT,T07,NT69,B1,2018/04/17 00:00:00,2018,winter,0,3,1,0,0,0,0
apr2018_T09,NCDOT,T09,NT70,B1,2018/04/17 00:00:00,2018,winter,0,1,4,2,0,0,0
apr2018_T11,NCDOT,T11,NT71,B1,2018/04/17 00:00:00,2018,winter,0,0,3,1,0,0,0
apr2018_T13,NCDOT,T13,NT72,B1,2018/04/17 00:00:00,2018,winter,1,0,4,2,0,0,0
apr2018_T15,NCDOT,T15,NT73,B1,2018/04/17 00:00:00,2018,winter,0,0,2,2,0,0,0
apr2018_T16,NCDOT,T16,NT74,B1,2018/04/17 00:00:00,2018,winter,2,2,1,1,0,0,0
aug2018_C11,NCDOT,C11,NT59,B1,2018/08/09 00:00:00,2018,summer,0,8,1,1,0,0,0
aug2018_C09,NCDOT,C09,NT60,B1,2018/08/09 00:00:00,2018,summer,1,2,1,0,0,0,0
aug2018_C07,NCDOT,C07,NT61,B1,2018/08/09 00:00:00,2018,summer,2,0,0,0,0,0,0
aug2018_C05,NCDOT,C05,NT62,B1,2018/08/09 00:00:00,2018,summer,1,1,2,0,0,0,0
aug2018_C03,NCDOT,C03,NT63,B1,2018/08/09 00:00:00,2018,summer,0,1,1,0,1,0,0
aug2018_C01,NCDOT,C01,NT64,B1,2018/08/09 00:00:00,2018,summer,0,5,0,1,0,0,0
aug2018_T03,NCDOT,T03,NT67,B1,2018/08/09 00:00:00,2018,summer,4,6,1,8,1,0,0
aug2018_T05,NCDOT,T05,NT68,B1,2018/08/09 00:00:00,2018,summer,1,2,0,0,1,0,0
aug2018_T07,NCDOT,T07,NT69,B1,2018/08/09 00:00:00,2018,summer,0,6,1,1,3,0,0
aug2018_T09,NCDOT,T09,NT70,B1,2018/08/09 00:00:00,2018,summer,0,8,1,5,1,0,0
aug2018_T11,NCDOT,T11,NT71,B1,2018/08/09 00:00:00,2018,summer,0,7,0,6,1,1,0
aug2018_T13,NCDOT,T13,NT72,B1,2018/08/09 00:00:00,2018,summer,2,1,0,0,1,0,0
aug2018_T15,NCDOT,T15,NT73,B1,2018/08/09 00:00:00,2018,summer,0,3,0,0,1,0,0
aug2018_T16,NCDOT,T16,NT74,B1,2018/08/09 00:00:00,2018,summer,0,1,0,0,1,0,0
oct2018_C11,NCDOT,C11,NT59,B1,2018/10/30 00:00:00,2018,autumn,0,0,0,0,0,0,0
oct2018_C09,NCDOT,C09,NT60,B1,2018/10/30 00:00:00,2018,autumn,0,2,0,1,0,0,0
oct2018_C07,NCDOT,C07,NT61,B1,2018/10/30 00:00:00,2018,autumn,0,1,0,0,0,0,0
oct2018_C05,NCDOT,C05,NT62,B1,2018/10/30 00:00:00,2018,autumn,1,3,2,1,0,0,0
oct2018_C03,NCDOT,C03,NT63,B1,2018/10/30 00:00:00,2018,autumn,2,1,0,2,0,0,0
oct2018_C01,NCDOT,C01,NT64,B1,2018/10/30 00:00:00,2018,autumn,0,1,0,0,0,0,0
oct2018_T03,NCDOT,T03,NT67,B1,2018/10/30 00:00:00,2018,autumn,0,19,1,0,0,1,0
oct2018_T05,NCDOT,T05,NT68,B1,2018/10/30 00:00:00,2018,autumn,0,2,1,1,0,0,0
oct2018_T07,NCDOT,T07,NT69,B1,2018/10/30 00:00:00,2018,autumn,0,2,2,0,0,0,0
oct2018_T09,NCDOT,T09,NT70,B1,2018/10/30 00:00:00,2018,autumn,0,18,2,3,1,0,0
oct2018_T11,NCDOT,T11,NT71,B1,2018/10/30 00:00:00,2018,autumn,2,3,2,0,0,0,0
oct2018_T13,NCDOT,T13,NT72,B1,2018/10/30 00:00:00,2018,autumn,0,18,1,0,0,0,0
oct2018_T15,NCDOT,T15,NT73,B1,2018/10/30 00:00:00,2018,autumn,1,2,0,0,0,0,0
oct2018_T16,NCDOT,T16,NT74,B1,2018/10/30 00:00:00,2018,autumn,0,1,1,2,0,0,0
jan2019_C11,NCDOT,C11,NT59,B1,2019/01/23 00:00:00,2019,winter,0,0,0,0,0,0,0
jan2019_C09,NCDOT,C09,NT60,B1,2019/01/23 00:00:00,2019,winter,0,0,0,0,0,0,0
jan2019_C07,NCDOT,C07,NT61,B1,2019/01/23 00:00:00,2019,winter,0,0,0,0,0,0,0
jan2019_C05,NCDOT,C05,NT62,B1,2019/01/23 00:00:00,2019,winter,0,0,0,0,0,0,0
jan2019_C03,NCDOT,C03,NT63,B1,2019/01/23 00:00:00,2019,winter,0,0,0,0,0,0,0
jan2019_C01,NCDOT,C01,NT64,B1,2019/01/23 00:00:00,2019,winter,0,0,0,0,0,0,0
jan2019_T03,NCDOT,T03,NT67,B1,2019/01/23 00:00:00,2019,winter,0,0,0,0,0,0,0
jan2019_T05,NCDOT,T05,NT68,B1,2019/01/23 00:00:00,2019,winter,0,0,0,0,0,0,0
jan2019_T07,NCDOT,T07,NT69,B1,2019/01/23 00:00:00,2019,winter,0,0,0,0,0,0,0
jan2019_T09,NCDOT,T09,NT70,B1,2019/01/23 00:00:00,2019,winter,0,0,0,0,0,0,0
jan2019_T11,NCDOT,T11,NT71,B1,2019/01/23 00:00:00,2019,winter,0,0,0,0,0,0,0
jan2019_T13,NCDOT,T13,NT72,B1,2019/01/23 00:00:00,2019,winter,0,0,0,0,0,0,0
jan2019_T15,NCDOT,T15,NT73,B1,2019/01/23 00:00:00,2019,winter,0,0,0,0,0,0,0
jan2019_T16,NCDOT,T16,NT74,B1,2019/01/23 00:00:00,2019,winter,0,0,0,0,0,0,0
may2019_C11,NCDOT,C11,NT59,B1,2019/05/06 00:00:00,2019,spring,0,1,3,1,0,0,0
may2019_C09,NCDOT,C09,NT60,B1,2019/05/06 00:00:00,2019,spring,0,0,1,1,0,0,0
may2019_C07,NCDOT,C07,NT61,B1,2019/05/06 00:00:00,2019,spring,0,1,3,2,0,0,0
may2019_C05,NCDOT,C05,NT62,B1,2019/05/06 00:00:00,2019,spring,1,0,0,0,0,0,0
may2019_C03,NCDOT,C03,NT63,B1,2019/05/06 00:00:00,2019,spring,1,1,1,0,0,0,0
may2019_C01,NCDOT,C01,NT64,B1,2019/05/06 00:00:00,2019,spring,0,10,6,7,0,0,0
may2019_T03,NCDOT,T03,NT67,B1,2019/05/06 00:00:00,2019,spring,0,4,0,1,0,0,0
may2019_T05,NCDOT,T05,NT68,B1,2019/05/06 00:00:00,2019,spring,1,0,1,0,0,0,0
may2019_T07,NCDOT,T07,NT69,B1,2019/05/06 00:00:00,2019,spring,0,1,2,0,0,0,0
may2019_T09,NCDOT,T09,NT70,B1,2019/05/06 00:00:00,2019,spring,1,1,2,0,0,0,0
may2019_T11,NCDOT,T11,NT71,B1,2019/05/06 00:00:00,2019,spring,1,1,2,1,0,0,0
may2019_T13,NCDOT,T13,NT72,B1,2019/05/06 00:00:00,2019,spring,0,7,5,0,0,0,0
may2019_T15,NCDOT,T15,NT73,B1,2019/05/06 00:00:00,2019,spring,1,1,0,0,0,0,0
