transect_id,sheet_ID,sample_dat,area,year,season,latitude,longitude,transect_I,sample_ID,image_ID,light_dark,count,total_area,avg_size,percent_ar,mean
apr2015_C01C,apr2015_C01_S4_I3_L,2015/04/28 00:00:00,Control,2015,spring,35.63612,-75.46992,C01,S4,I3,L,178,48.545,0.273,24.758,255
apr2015_C02C,apr2015_C02_S1_I1_D,2015/04/28 00:00:00,Control,2015,spring,35.63762,-75.4701,C02,S1,I1,D,2,0.066,0.033,0.034,255
apr2015_C02C,apr2015_C02_S1_I1_L,2015/04/28 00:00:00,Control,2015,spring,35.63762,-75.4701,C02,S1,I1,L,43,96.881,2.253,49.41,255
apr2015_C02C,apr2015_C02_S1_I2_D,2015/04/28 00:00:00,Control,2015,spring,35.63762,-75.4701,C02,S1,I2,D,6,0.431,0.072,0.22,255
apr2015_C02C,apr2015_C02_S1_I2_L,2015/04/28 00:00:00,Control,2015,spring,35.63762,-75.4701,C02,S1,I2,L,50,78.039,1.561,39.8,255
apr2015_C02C,apr2015_C02_S1_I3_D,2015/04/28 00:00:00,Control,2015,spring,35.63762,-75.4701,C02,S1,I3,D,3,0.271,0.09,0.138,255
apr2015_C02C,apr2015_C02_S1_I3_L,2015/04/28 00:00:00,Control,2015,spring,35.63762,-75.4701,C02,S1,I3,L,34,82.095,2.415,41.869,255
apr2015_C02C,apr2015_C02_S2_I1_D,2015/04/28 00:00:00,Control,2015,spring,35.63762,-75.4701,C02,S2,I1,D,6,0.207,0.034,0.105,255
apr2015_C02C,apr2015_C02_S2_I1_L,2015/04/28 00:00:00,Control,2015,spring,35.63762,-75.4701,C02,S2,I1,L,148,47.339,0.32,24.143,255
apr2015_C02C,apr2015_C02_S2_I2_D,2015/04/28 00:00:00,Control,2015,spring,35.63762,-75.4701,C02,S2,I2,D,4,0.076,0.019,0.039,255
apr2015_C02C,apr2015_C02_S2_I2_L,2015/04/28 00:00:00,Control,2015,spring,35.63762,-75.4701,C02,S2,I2,L,148,49.999,0.338,25.5,255
apr2015_C02C,apr2015_C02_S2_I3_D,2015/04/28 00:00:00,Control,2015,spring,35.63762,-75.4701,C02,S2,I3,D,6,0.192,0.032,0.098,255
apr2015_C02C,apr2015_C02_S2_I3_L,2015/04/28 00:00:00,Control,2015,spring,35.63762,-75.4701,C02,S2,I3,L,129,45.701,0.354,23.308,255
apr2015_C02C,apr2015_C02_S3_I1_D,2015/04/28 00:00:00,Control,2015,spring,35.63762,-75.4701,C02,S3,I1,D,9,0.257,0.029,0.131,255
apr2015_C02C,apr2015_C02_S3_I1_L,2015/04/28 00:00:00,Control,2015,spring,35.63762,-75.4701,C02,S3,I1,L,114,40.505,0.355,20.658,255
apr2015_C02C,apr2015_C02_S3_I2_D,2015/04/28 00:00:00,Control,2015,spring,35.63762,-75.4701,C02,S3,I2,D,6,0.527,0.088,0.269,255
apr2015_C02C,apr2015_C02_S3_I2_L,2015/04/28 00:00:00,Control,2015,spring,35.63762,-75.4701,C02,S3,I2,L,108,58.014,0.537,29.588,255
apr2015_C02C,apr2015_C02_S3_I3_D,2015/04/28 00:00:00,Control,2015,spring,35.63762,-75.4701,C02,S3,I3,D,6,0.2,0.033,0.102,255
apr2015_C02C,apr2015_C02_S3_I3_L,2015/04/28 00:00:00,Control,2015,spring,35.63762,-75.4701,C02,S3,I3,L,120,46.845,0.39,23.891,255
apr2015_C02C,apr2015_C02_S4_I1_D,2015/04/28 00:00:00,Control,2015,spring,35.63762,-75.4701,C02,S4,I1,D,16,0.411,0.026,0.21,255
apr2015_C02C,apr2015_C02_S4_I1_L,2015/04/28 00:00:00,Control,2015,spring,35.63762,-75.4701,C02,S4,I1,L,210,44.579,0.212,22.736,255
apr2015_C02C,apr2015_C02_S4_I2_D,2015/04/28 00:00:00,Control,2015,spring,35.63762,-75.4701,C02,S4,I2,D,24,0.544,0.023,0.278,255
apr2015_C02C,apr2015_C02_S4_I2_L,2015/04/28 00:00:00,Control,2015,spring,35.63762,-75.4701,C02,S4,I2,L,223,34.311,0.154,17.499,255
apr2015_C02C,apr2015_C02_S4_I3_D,2015/04/28 00:00:00,Control,2015,spring,35.63762,-75.4701,C02,S4,I3,D,20,0.458,0.023,0.234,255
apr2015_C02C,apr2015_C02_S4_I3_L,2015/04/28 00:00:00,Control,2015,spring,35.63762,-75.4701,C02,S4,I3,L,228,52.093,0.228,26.568,255
apr2015_C03C,apr2015_C03_S1_I1_D,2015/04/28 00:00:00,Control,2015,spring,35.639,-75.47036,C03,S1,I1,D,3,0.092,0.031,0.047,255
apr2015_C03C,apr2015_C03_S1_I1_L,2015/04/28 00:00:00,Control,2015,spring,35.639,-75.47036,C03,S1,I1,L,99,71.403,0.721,36.416,255
apr2015_C03C,apr2015_C03_S1_I2_D,2015/04/28 00:00:00,Control,2015,spring,35.639,-75.47036,C03,S1,I2,D,6,0.381,0.064,0.194,255
apr2015_C03C,apr2015_C03_S1_I2_L,2015/04/28 00:00:00,Control,2015,spring,35.639,-75.47036,C03,S1,I2,L,154,68.778,0.447,35.077,255
apr2015_C03C,apr2015_C03_S1_I3_D,2015/04/28 00:00:00,Control,2015,spring,35.639,-75.47036,C03,S1,I3,D,8,0.227,0.028,0.116,255
apr2015_C03C,apr2015_C03_S1_I3_L,2015/04/28 00:00:00,Control,2015,spring,35.639,-75.47036,C03,S1,I3,L,55,84.765,1.541,43.231,255
apr2015_C03C,apr2015_C03_S2_I1_D,2015/04/28 00:00:00,Control,2015,spring,35.639,-75.47036,C03,S2,I1,D,9,0.179,0.02,0.091,255
apr2015_C03C,apr2015_C03_S2_I1_L,2015/04/28 00:00:00,Control,2015,spring,35.639,-75.47036,C03,S2,I1,L,198,42.703,0.216,21.779,255
apr2015_C03C,apr2015_C03_S2_I2_D,2015/04/28 00:00:00,Control,2015,spring,35.639,-75.47036,C03,S2,I2,D,14,0.3,0.021,0.153,255
apr2015_C03C,apr2015_C03_S2_I2_L,2015/04/28 00:00:00,Control,2015,spring,35.639,-75.47036,C03,S2,I2,L,192,55.138,0.287,28.121,255
apr2015_C03C,apr2015_C03_S2_I3_D,2015/04/28 00:00:00,Control,2015,spring,35.639,-75.47036,C03,S2,I3,D,7,0.29,0.041,0.148,255
apr2015_C03C,apr2015_C03_S2_I3_L,2015/04/28 00:00:00,Control,2015,spring,35.639,-75.47036,C03,S2,I3,L,116,52.38,0.452,26.714,255
apr2015_C03C,apr2015_C03_S3_I1_D,2015/04/28 00:00:00,Control,2015,spring,35.639,-75.47036,C03,S3,I1,D,6,0.216,0.036,0.11,255
apr2015_C03C,apr2015_C03_S3_I1_L,2015/04/28 00:00:00,Control,2015,spring,35.639,-75.47036,C03,S3,I1,L,158,40.109,0.254,20.456,255
apr2015_C03C,apr2015_C03_S3_I2_D,2015/04/28 00:00:00,Control,2015,spring,35.639,-75.47036,C03,S3,I2,D,7,0.21,0.03,0.107,255
apr2015_C03C,apr2015_C03_S3_I2_L,2015/04/28 00:00:00,Control,2015,spring,35.639,-75.47036,C03,S3,I2,L,118,38.819,0.329,19.798,255
apr2015_C03C,apr2015_C03_S3_I3_D,2015/04/28 00:00:00,Control,2015,spring,35.639,-75.47036,C03,S3,I3,D,5,0.07,0.014,0.035,255
apr2015_C03C,apr2015_C03_S3_I3_L,2015/04/28 00:00:00,Control,2015,spring,35.639,-75.47036,C03,S3,I3,L,120,41.637,0.347,21.235,255
apr2015_C03C,apr2015_C03_S4_I1_D,2015/04/28 00:00:00,Control,2015,spring,35.639,-75.47036,C03,S4,I1,D,10,0.266,0.027,0.136,255
apr2015_C03C,apr2015_C03_S4_I1_L,2015/04/28 00:00:00,Control,2015,spring,35.639,-75.47036,C03,S4,I1,L,255,33.191,0.13,16.928,255
apr2015_C03C,apr2015_C03_S4_I2_D,2015/04/28 00:00:00,Control,2015,spring,35.639,-75.47036,C03,S4,I2,D,17,0.584,0.034,0.298,255
apr2015_C03C,apr2015_C03_S4_I2_L,2015/04/28 00:00:00,Control,2015,spring,35.639,-75.47036,C03,S4,I2,L,242,24.137,0.1,12.31,255
apr2015_C03C,apr2015_C03_S4_I3_D,2015/04/28 00:00:00,Control,2015,spring,35.639,-75.47036,C03,S4,I3,D,17,0.494,0.029,0.252,255
apr2015_C03C,apr2015_C03_S4_I3_L,2015/04/28 00:00:00,Control,2015,spring,35.639,-75.47036,C03,S4,I3,L,249,37.704,0.151,19.229,255
apr2015_C04C,apr2015_C04_S1_I1_D,2015/04/28 00:00:00,Control,2015,spring,35.64043,-75.47065,C04,S1,I1,D,6,0.13,0.022,0.066,255
apr2015_C04C,apr2015_C04_S1_I1_L,2015/04/28 00:00:00,Control,2015,spring,35.64043,-75.47065,C04,S1,I1,L,106,54.718,0.516,27.906,255
apr2015_C04C,apr2015_C04_S1_I2_D,2015/04/28 00:00:00,Control,2015,spring,35.64043,-75.47065,C04,S1,I2,D,2,0.396,0.198,0.202,255
apr2015_C04C,apr2015_C04_S1_I2_L,2015/04/28 00:00:00,Control,2015,spring,35.64043,-75.47065,C04,S1,I2,L,132,59.898,0.454,30.548,255
apr2015_C04C,apr2015_C04_S1_I3_D,2015/04/28 00:00:00,Control,2015,spring,35.64043,-75.47065,C04,S1,I3,D,2,0.298,0.149,0.152,255
apr2015_C04C,apr2015_C04_S1_I3_L,2015/04/28 00:00:00,Control,2015,spring,35.64043,-75.47065,C04,S1,I3,L,75,75.732,1.01,38.624,255
apr2015_C04C,apr2015_C04_S2_I1_D,2015/04/28 00:00:00,Control,2015,spring,35.64043,-75.47065,C04,S2,I1,D,4,0.076,0.019,0.039,255
apr2015_C04C,apr2015_C04_S2_I1_L,2015/04/28 00:00:00,Control,2015,spring,35.64043,-75.47065,C04,S2,I1,L,183,36.016,0.197,18.368,255
apr2015_C04C,apr2015_C04_S2_I2_D,2015/04/28 00:00:00,Control,2015,spring,35.64043,-75.47065,C04,S2,I2,D,6,0.119,0.02,0.061,255
apr2015_C04C,apr2015_C04_S2_I2_L,2015/04/28 00:00:00,Control,2015,spring,35.64043,-75.47065,C04,S2,I2,L,203,32.448,0.16,16.549,255
apr2015_C04C,apr2015_C04_S2_I3_D,2015/04/28 00:00:00,Control,2015,spring,35.64043,-75.47065,C04,S2,I3,D,4,0.061,0.015,0.031,255
apr2015_C04C,apr2015_C04_S2_I3_L,2015/04/28 00:00:00,Control,2015,spring,35.64043,-75.47065,C04,S2,I3,L,183,37.663,0.206,19.209,255
apr2015_C04C,apr2015_C04_S3_I1_D,2015/04/28 00:00:00,Control,2015,spring,35.64043,-75.47065,C04,S3,I1,D,8,0.17,0.021,0.087,255
apr2015_C04C,apr2015_C04_S3_I1_L,2015/04/28 00:00:00,Control,2015,spring,35.64043,-75.47065,C04,S3,I1,L,254,47.342,0.186,24.145,255
apr2015_C04C,apr2015_C04_S3_I2_D,2015/04/28 00:00:00,Control,2015,spring,35.64043,-75.47065,C04,S3,I2,D,5,0.148,0.03,0.075,255
apr2015_C04C,apr2015_C04_S3_I2_L,2015/04/28 00:00:00,Control,2015,spring,35.64043,-75.47065,C04,S3,I2,L,212,57.744,0.272,29.45,255
apr2015_C04C,apr2015_C04_S3_I3_D,2015/04/28 00:00:00,Control,2015,spring,35.64043,-75.47065,C04,S3,I3,D,3,0.135,0.045,0.069,255
apr2015_C04C,apr2015_C04_S3_I3_L,2015/04/28 00:00:00,Control,2015,spring,35.64043,-75.47065,C04,S3,I3,L,227,51.408,0.226,26.219,255
apr2015_C04C,apr2015_C04_S4_I1_D,2015/04/28 00:00:00,Control,2015,spring,35.64043,-75.47065,C04,S4,I1,D,16,0.45,0.028,0.23,255
apr2015_C04C,apr2015_C04_S4_I1_L,2015/04/28 00:00:00,Control,2015,spring,35.64043,-75.47065,C04,S4,I1,L,202,29.199,0.145,14.892,255
apr2015_C04C,apr2015_C04_S4_I2_D,2015/04/28 00:00:00,Control,2015,spring,35.64043,-75.47065,C04,S4,I2,D,12,0.35,0.029,0.179,255
apr2015_C04C,apr2015_C04_S4_I2_L,2015/04/28 00:00:00,Control,2015,spring,35.64043,-75.47065,C04,S4,I2,L,206,55.304,0.268,28.205,255
apr2015_C04C,apr2015_C04_S4_I3_D,2015/04/28 00:00:00,Control,2015,spring,35.64043,-75.47065,C04,S4,I3,D,16,0.46,0.029,0.234,255
apr2015_C04C,apr2015_C04_S4_I3_L,2015/04/28 00:00:00,Control,2015,spring,35.64043,-75.47065,C04,S4,I3,L,217,65.45,0.302,33.38,255
apr2015_C06C,apr2015_C06_S1_I1_D,2015/04/28 00:00:00,Control,2015,spring,35.64325,-75.47125,C06,S1,I1,D,5,0.252,0.05,0.129,255
apr2015_C06C,apr2015_C06_S1_I1_L,2015/04/28 00:00:00,Control,2015,spring,35.64325,-75.47125,C06,S1,I1,L,138,16.351,0.118,8.339,255
apr2015_C06C,apr2015_C06_S1_I2_D,2015/04/28 00:00:00,Control,2015,spring,35.64325,-75.47125,C06,S1,I2,D,1,0.013,0.013,0.007,255
apr2015_C06C,apr2015_C06_S1_I2_L,2015/04/28 00:00:00,Control,2015,spring,35.64325,-75.47125,C06,S1,I2,L,91,9.416,0.103,4.802,255
apr2015_C06C,apr2015_C06_S1_I3_D,2015/04/28 00:00:00,Control,2015,spring,35.64325,-75.47125,C06,S1,I3,D,8,0.125,0.016,0.064,255
apr2015_C06C,apr2015_C06_S1_I3_L,2015/04/28 00:00:00,Control,2015,spring,35.64325,-75.47125,C06,S1,I3,L,117,12.719,0.109,6.487,255
apr2015_C06C,apr2015_C06_S2_I1_D,2015/04/28 00:00:00,Control,2015,spring,35.64325,-75.47125,C06,S2,I1,D,7,0.247,0.035,0.126,255
apr2015_C06C,apr2015_C06_S2_I1_L,2015/04/28 00:00:00,Control,2015,spring,35.64325,-75.47125,C06,S2,I1,L,183,34.295,0.187,17.491,255
apr2015_C06C,apr2015_C06_S2_I2_D,2015/04/28 00:00:00,Control,2015,spring,35.64325,-75.47125,C06,S2,I2,D,4,0.078,0.02,0.04,255
apr2015_C06C,apr2015_C06_S2_I2_L,2015/04/28 00:00:00,Control,2015,spring,35.64325,-75.47125,C06,S2,I2,L,233,52.818,0.227,26.937,255
apr2015_C06C,apr2015_C06_S2_I3_D,2015/04/28 00:00:00,Control,2015,spring,35.64325,-75.47125,C06,S2,I3,D,5,0.218,0.044,0.111,255
apr2015_C06C,apr2015_C06_S2_I3_L,2015/04/28 00:00:00,Control,2015,spring,35.64325,-75.47125,C06,S2,I3,L,246,42.814,0.174,21.835,255
apr2015_C06C,apr2015_C06_S3_I1_D,2015/04/28 00:00:00,Control,2015,spring,35.64325,-75.47125,C06,S3,I1,D,5,0.155,0.031,0.079,255
apr2015_C06C,apr2015_C06_S3_I1_L,2015/04/28 00:00:00,Control,2015,spring,35.64325,-75.47125,C06,S3,I1,L,194,41.164,0.212,20.994,255
apr2015_C06C,apr2015_C06_S3_I2_D,2015/04/28 00:00:00,Control,2015,spring,35.64325,-75.47125,C06,S3,I2,D,2,0.216,0.108,0.11,255
apr2015_C06C,apr2015_C06_S3_I2_L,2015/04/28 00:00:00,Control,2015,spring,35.64325,-75.47125,C06,S3,I2,L,197,40.614,0.206,20.713,255
apr2015_C06C,apr2015_C06_S3_I3_D,2015/04/28 00:00:00,Control,2015,spring,35.64325,-75.47125,C06,S3,I3,D,2,0.105,0.053,0.054,255
apr2015_C06C,apr2015_C06_S3_I3_L,2015/04/28 00:00:00,Control,2015,spring,35.64325,-75.47125,C06,S3,I3,L,218,45.785,0.21,23.351,255
apr2015_C06C,apr2015_C06_S4_I1_D,2015/04/28 00:00:00,Control,2015,spring,35.64325,-75.47125,C06,S4,I1,D,7,0.11,0.016,0.056,255
apr2015_C06C,apr2015_C06_S4_I1_L,2015/04/28 00:00:00,Control,2015,spring,35.64325,-75.47125,C06,S4,I1,L,187,41.111,0.22,20.967,255
apr2015_C06C,apr2015_C06_S4_I2_D,2015/04/28 00:00:00,Control,2015,spring,35.64325,-75.47125,C06,S4,I2,D,12,0.422,0.035,0.215,255
apr2015_C06C,apr2015_C06_S4_I2_L,2015/04/28 00:00:00,Control,2015,spring,35.64325,-75.47125,C06,S4,I2,L,221,50.122,0.227,25.562,255
apr2015_C06C,apr2015_C06_S4_I3_D,2015/04/28 00:00:00,Control,2015,spring,35.64325,-75.47125,C06,S4,I3,D,9,0.343,0.038,0.175,255
apr2015_C06C,apr2015_C06_S4_I3_L,2015/04/28 00:00:00,Control,2015,spring,35.64325,-75.47125,C06,S4,I3,L,221,59.332,0.268,30.259,255
apr2015_C07C,apr2015_C07_S1_I1_D,2015/04/28 00:00:00,Control,2015,spring,35.64466,-75.47165,C07,S1,I1,D,3,0.07,0.023,0.036,255
apr2015_C07C,apr2015_C07_S1_I1_L,2015/04/28 00:00:00,Control,2015,spring,35.64466,-75.47165,C07,S1,I1,L,108,61.752,0.572,31.494,255
apr2015_C07C,apr2015_C07_S1_I2_D,2015/04/28 00:00:00,Control,2015,spring,35.64466,-75.47165,C07,S1,I2,D,5,0.36,0.072,0.184,255
apr2015_C07C,apr2015_C07_S1_I2_L,2015/04/28 00:00:00,Control,2015,spring,35.64466,-75.47165,C07,S1,I2,L,187,45.885,0.245,23.401,255
apr2015_C07C,apr2015_C07_S1_I3_D,2015/04/28 00:00:00,Control,2015,spring,35.64466,-75.47165,C07,S1,I3,D,5,0.119,0.024,0.061,255
apr2015_C07C,apr2015_C07_S1_I3_L,2015/04/28 00:00:00,Control,2015,spring,35.64466,-75.47165,C07,S1,I3,L,154,50.226,0.326,25.615,255
apr2015_C07C,apr2015_C07_S2_I1_D,2015/04/28 00:00:00,Control,2015,spring,35.64466,-75.47165,C07,S2,I1,D,13,0.215,0.017,0.11,255
apr2015_C07C,apr2015_C07_S2_I1_L,2015/04/28 00:00:00,Control,2015,spring,35.64466,-75.47165,C07,S2,I1,L,276,48.626,0.176,24.8,255
apr2015_C07C,apr2015_C07_S2_I2_D,2015/04/28 00:00:00,Control,2015,spring,35.64466,-75.47165,C07,S2,I2,D,11,0.231,0.021,0.118,255
apr2015_C07C,apr2015_C07_S2_I2_L,2015/04/28 00:00:00,Control,2015,spring,35.64466,-75.47165,C07,S2,I2,L,221,41.394,0.187,21.111,255
apr2015_C07C,apr2015_C07_S2_I3_D,2015/04/28 00:00:00,Control,2015,spring,35.64466,-75.47165,C07,S2,I3,D,8,0.153,0.019,0.078,255
apr2015_C07C,apr2015_C07_S2_I3_L,2015/04/28 00:00:00,Control,2015,spring,35.64466,-75.47165,C07,S2,I3,L,190,44.989,0.237,22.945,255
apr2015_C07C,apr2015_C07_S3_I1_D,2015/04/28 00:00:00,Control,2015,spring,35.64466,-75.47165,C07,S3,I1,D,19,0.528,0.028,0.269,255
apr2015_C07C,apr2015_C07_S3_I1_L,2015/04/28 00:00:00,Control,2015,spring,35.64466,-75.47165,C07,S3,I1,L,286,37.179,0.13,18.961,255
apr2015_C07C,apr2015_C07_S3_I2_D,2015/04/28 00:00:00,Control,2015,spring,35.64466,-75.47165,C07,S3,I2,D,18,0.433,0.024,0.221,255
apr2015_C07C,apr2015_C07_S3_I2_L,2015/04/28 00:00:00,Control,2015,spring,35.64466,-75.47165,C07,S3,I2,L,294,34.594,0.118,17.643,255
apr2015_C07C,apr2015_C07_S3_I3_D,2015/04/28 00:00:00,Control,2015,spring,35.64466,-75.47165,C07,S3,I3,D,20,0.61,0.03,0.311,255
apr2015_C07C,apr2015_C07_S3_I3_L,2015/04/28 00:00:00,Control,2015,spring,35.64466,-75.47165,C07,S3,I3,L,309,44.1,0.143,22.491,255
apr2015_C07C,apr2015_C07_S4_I1_D,2015/04/28 00:00:00,Control,2015,spring,35.64466,-75.47165,C07,S4,I1,D,17,0.299,0.018,0.153,255
apr2015_C07C,apr2015_C07_S4_I1_L,2015/04/28 00:00:00,Control,2015,spring,35.64466,-75.47165,C07,S4,I1,L,185,43.423,0.235,22.146,255
apr2015_C07C,apr2015_C07_S4_I2_D,2015/04/28 00:00:00,Control,2015,spring,35.64466,-75.47165,C07,S4,I2,D,17,0.337,0.02,0.172,255
apr2015_C07C,apr2015_C07_S4_I2_L,2015/04/28 00:00:00,Control,2015,spring,35.64466,-75.47165,C07,S4,I2,L,184,32.639,0.177,16.646,255
apr2015_C07C,apr2015_C07_S4_I3_D,2015/04/28 00:00:00,Control,2015,spring,35.64466,-75.47165,C07,S4,I3,D,8,0.115,0.014,0.059,255
apr2015_C07C,apr2015_C07_S4_I3_L,2015/04/28 00:00:00,Control,2015,spring,35.64466,-75.47165,C07,S4,I3,L,140,26.181,0.187,13.352,255
apr2015_C08C,apr2015_C08_S1_I1_D,2015/04/28 00:00:00,Control,2015,spring,35.6461,-75.47203,C08,S1,I1,D,6,0.505,0.084,0.257,255
apr2015_C08C,apr2015_C08_S1_I1_L,2015/04/28 00:00:00,Control,2015,spring,35.6461,-75.47203,C08,S1,I1,L,188,43.573,0.232,22.222,255
apr2015_C08C,apr2015_C08_S1_I2_D,2015/04/28 00:00:00,Control,2015,spring,35.6461,-75.47203,C08,S1,I2,D,5,0.313,0.063,0.159,255
apr2015_C08C,apr2015_C08_S1_I2_L,2015/04/28 00:00:00,Control,2015,spring,35.6461,-75.47203,C08,S1,I2,L,227,40.706,0.179,20.76,255
apr2015_C08C,apr2015_C08_S1_I3_D,2015/04/28 00:00:00,Control,2015,spring,35.6461,-75.47203,C08,S1,I3,D,7,0.223,0.032,0.114,255
apr2015_C08C,apr2015_C08_S1_I3_L,2015/04/28 00:00:00,Control,2015,spring,35.6461,-75.47203,C08,S1,I3,L,250,38.073,0.152,19.417,255
apr2015_C08C,apr2015_C08_S2_I1_D,2015/04/28 00:00:00,Control,2015,spring,35.6461,-75.47203,C08,S2,I1,D,3,0.05,0.017,0.025,255
apr2015_C08C,apr2015_C08_S2_I1_L,2015/04/28 00:00:00,Control,2015,spring,35.6461,-75.47203,C08,S2,I1,L,165,32.613,0.198,16.633,255
apr2015_C08C,apr2015_C08_S2_I2_D,2015/04/28 00:00:00,Control,2015,spring,35.6461,-75.47203,C08,S2,I2,D,4,0.133,0.033,0.068,255
apr2015_C08C,apr2015_C08_S2_I2_L,2015/04/28 00:00:00,Control,2015,spring,35.6461,-75.47203,C08,S2,I2,L,195,43.8,0.225,22.338,255
apr2015_C08C,apr2015_C08_S2_I3_D,2015/04/28 00:00:00,Control,2015,spring,35.6461,-75.47203,C08,S2,I3,D,3,0.288,0.096,0.147,255
apr2015_C08C,apr2015_C08_S2_I3_L,2015/04/28 00:00:00,Control,2015,spring,35.6461,-75.47203,C08,S2,I3,L,207,43.097,0.208,21.98,255
apr2015_C08C,apr2015_C08_S3_I1_D,2015/04/28 00:00:00,Control,2015,spring,35.6461,-75.47203,C08,S3,I1,D,4,0.124,0.031,0.063,255
apr2015_C08C,apr2015_C08_S3_I1_L,2015/04/28 00:00:00,Control,2015,spring,35.6461,-75.47203,C08,S3,I1,L,173,40.582,0.235,20.697,255
apr2015_C08C,apr2015_C08_S3_I2_D,2015/04/28 00:00:00,Control,2015,spring,35.6461,-75.47203,C08,S3,I2,D,2,0.103,0.051,0.052,255
apr2015_C08C,apr2015_C08_S3_I2_L,2015/04/28 00:00:00,Control,2015,spring,35.6461,-75.47203,C08,S3,I2,L,149,34.661,0.233,17.678,255
apr2015_C08C,apr2015_C08_S3_I3_D,2015/04/28 00:00:00,Control,2015,spring,35.6461,-75.47203,C08,S3,I3,D,4,0.201,0.05,0.102,255
apr2015_C08C,apr2015_C08_S3_I3_L,2015/04/28 00:00:00,Control,2015,spring,35.6461,-75.47203,C08,S3,I3,L,211,39.973,0.189,20.387,255
apr2015_C08C,apr2015_C08_S4_I1_D,2015/04/28 00:00:00,Control,2015,spring,35.6461,-75.47203,C08,S4,I1,D,16,0.46,0.029,0.235,255
apr2015_C08C,apr2015_C08_S4_I1_L,2015/04/28 00:00:00,Control,2015,spring,35.6461,-75.47203,C08,S4,I1,L,193,30.768,0.159,15.692,255
apr2015_C08C,apr2015_C08_S4_I2_D,2015/04/28 00:00:00,Control,2015,spring,35.6461,-75.47203,C08,S4,I2,D,13,0.49,0.038,0.25,255
apr2015_C08C,apr2015_C08_S4_I2_L,2015/04/28 00:00:00,Control,2015,spring,35.6461,-75.47203,C08,S4,I2,L,261,52.53,0.201,26.79,255
apr2015_C08C,apr2015_C08_S4_I3_D,2015/04/28 00:00:00,Control,2015,spring,35.6461,-75.47203,C08,S4,I3,D,14,0.275,0.02,0.14,255
apr2015_C08C,apr2015_C08_S4_I3_L,2015/04/28 00:00:00,Control,2015,spring,35.6461,-75.47203,C08,S4,I3,L,241,38.305,0.159,19.536,255
apr2015_C09C,apr2015_C09_S1_I1_D,2015/04/28 00:00:00,Control,2015,spring,35.64753,-75.47239,C09,S1,I1,D,9,0.227,0.025,0.116,255
apr2015_C09C,apr2015_C09_S1_I1_L,2015/04/28 00:00:00,Control,2015,spring,35.64753,-75.47239,C09,S1,I1,L,313,41.034,0.131,20.927,255
apr2015_C09C,apr2015_C09_S1_I2_D,2015/04/28 00:00:00,Control,2015,spring,35.64753,-75.47239,C09,S1,I2,D,5,0.134,0.027,0.068,255
apr2015_C09C,apr2015_C09_S1_I2_L,2015/04/28 00:00:00,Control,2015,spring,35.64753,-75.47239,C09,S1,I2,L,268,51.86,0.194,26.449,255
apr2015_C09C,apr2015_C09_S1_I3_D,2015/04/28 00:00:00,Control,2015,spring,35.64753,-75.47239,C09,S1,I3,D,4,0.099,0.025,0.051,255
apr2015_C09C,apr2015_C09_S1_I3_L,2015/04/28 00:00:00,Control,2015,spring,35.64753,-75.47239,C09,S1,I3,L,263,35.638,0.136,18.175,255
apr2015_C09C,apr2015_C09_S2_I1_D,2015/04/28 00:00:00,Control,2015,spring,35.64753,-75.47239,C09,S2,I1,D,1,0.154,0.154,0.079,255
apr2015_C09C,apr2015_C09_S2_I1_L,2015/04/28 00:00:00,Control,2015,spring,35.64753,-75.47239,C09,S2,I1,L,205,41.152,0.201,20.988,255
apr2015_C09C,apr2015_C09_S2_I2_D,2015/04/28 00:00:00,Control,2015,spring,35.64753,-75.47239,C09,S2,I2,D,3,0.063,0.021,0.032,255
apr2015_C09C,apr2015_C09_S2_I2_L,2015/04/28 00:00:00,Control,2015,spring,35.64753,-75.47239,C09,S2,I2,L,176,29.435,0.167,15.012,255
apr2015_C09C,apr2015_C09_S2_I3_D,2015/04/28 00:00:00,Control,2015,spring,35.64753,-75.47239,C09,S2,I3,D,4,0.119,0.03,0.061,255
apr2015_C09C,apr2015_C09_S2_I3_L,2015/04/28 00:00:00,Control,2015,spring,35.64753,-75.47239,C09,S2,I3,L,184,39.525,0.215,20.158,255
apr2015_C09C,apr2015_C09_S3_I1_D,2015/04/28 00:00:00,Control,2015,spring,35.64753,-75.47239,C09,S3,I1,D,5,0.144,0.029,0.073,255
apr2015_C09C,apr2015_C09_S3_I1_L,2015/04/28 00:00:00,Control,2015,spring,35.64753,-75.47239,C09,S3,I1,L,211,36.384,0.172,18.556,255
apr2015_C09C,apr2015_C09_S3_I2_D,2015/04/28 00:00:00,Control,2015,spring,35.64753,-75.47239,C09,S3,I2,D,6,0.162,0.027,0.083,255
apr2015_C09C,apr2015_C09_S3_I2_L,2015/04/28 00:00:00,Control,2015,spring,35.64753,-75.47239,C09,S3,I2,L,244,33.488,0.137,17.079,255
apr2015_C09C,apr2015_C09_S3_I3_D,2015/04/28 00:00:00,Control,2015,spring,35.64753,-75.47239,C09,S3,I3,D,4,0.156,0.039,0.08,255
apr2015_C09C,apr2015_C09_S3_I3_L,2015/04/28 00:00:00,Control,2015,spring,35.64753,-75.47239,C09,S3,I3,L,233,34.933,0.15,17.816,255
apr2015_C09C,apr2015_C09_S4_I1_D,2015/04/28 00:00:00,Control,2015,spring,35.64753,-75.47239,C09,S4,I1,D,17,0.316,0.019,0.161,255
